Cust_ID,Inv_No,Photo_Type,Inv_Date,Amount
8861,93299,Engagement.,2013-06-30,341.06
12317,93300,SelfTaken,2013-06-30,52.04
16688,93301,School.,2013-06-30,161.74
7075,93302,Wedding.,2013-06-30,414.86
16713,93303,Engagement.,2013-06-30,330.51
12569,93304,Engagement,2013-06-30,434.51
14291,93305,SelfTaken.,2013-06-30,159.38
14565,93306,Official,2013-06-30,22.89
8129,93307,School.,2013-06-30,211.2
14540,93308,Engagement.,2013-06-30,389.72
6956,93309,Engagement.,2013-06-30,472.78999999999996
14548,93310,School.,2013-06-30,20.04
12997,93311,Passport.,2013-06-30,181.17999999999998
6668,93312,SelfTaken,2013-06-30,171.81
16541,93313,Official.,2013-06-30,169.15
16231,93314,,2013-06-30,167.95000000000002
16737,93315,Engagement.,2013-06-30,340.5
2600,93316,Wedding.,2013-06-30,320.18
10507,93317,Passport.,2013-06-30,94.55000000000001
6816,93318,Engagement,2013-06-30,400.9
13974,93319,School.,2013-06-30,138.87
13056,93320,Official,2013-06-30,147.03
13968,93321,Wedding,2013-06-30,380.93
9995,93322,SelfTaken,2013-06-30,98.21000000000001
11812,93323,School.,2013-06-30,83.58000000000001
14808,93324,Wedding,2013-06-30,323.53
15559,93325,,2013-06-30,127.23
3794,93326,Wedding,2013-06-30,474.86
4661,93327,SelfTaken.,2013-06-30,137.43
4348,93328,School,2013-06-30,74.72
15964,93329,Wedding,2013-06-30,333.0
15650,93330,SelfTaken,2013-06-30,84.94
9439,93331,SelfTaken,2013-06-30,128.21
8145,93332,Passport.,2013-06-30,48.120000000000005
6744,93333,School,2013-06-30,245.66000000000003
16913,93334,Wedding,2013-06-30,395.16
11941,93335,Passport,2013-06-30,160.43
4754,93336,School,2013-06-30,23.71
8810,93337,SelfTaken.,2013-06-30,24.85
4295,93338,SelfTaken,2013-06-30,31.56
6972,93339,Passport.,2013-06-30,65.86
11554,93340,School,2013-06-30,146.67
13896,93341,Official,2013-06-30,77.75999999999999
14896,93342,Passport,2013-06-30,32.07
14492,93343,Engagement,2013-06-30,329.81
3334,93344,Engagement,2013-06-30,470.4
5135,93345,Engagement,2013-06-30,357.37
9586,93346,School,2013-06-30,130.72
9019,93347,School,2013-06-30,97.27000000000001
16191,93348,SelfTaken,2013-06-30,21.33
6979,93349,Passport,2013-06-30,44.76
3705,93350,,2013-06-30,55.809999999999995
10959,93351,Passport,2013-06-30,144.70000000000002
10643,93352,Engagement.,2013-06-30,363.83
9356,93353,,2013-06-30,103.00999999999999
7075,93354,SelfTaken.,2013-06-30,132.46
8297,93355,Engagement.,2013-06-30,505.98
13923,93356,Passport,2013-06-30,152.32
15531,93357,SelfTaken.,2013-06-30,48.93
14785,93358,Passport.,2013-06-30,27.2
4609,93359,School.,2013-06-30,44.66
7055,93360,,2013-06-30,37.41
4270,93361,School,2013-06-30,62.59
12435,93362,SelfTaken,2013-06-30,126.94999999999999
9850,93363,Passport.,2013-06-30,137.46
10361,93364,Wedding,2013-06-30,404.5
4068,93365,,2013-06-30,115.67
13933,93366,School.,2013-06-30,76.44
14659,93367,Wedding,2013-06-30,442.11
6804,93368,Passport,2013-06-30,84.52
6032,93369,Passport,2013-06-30,59.17
9930,93370,Wedding,2013-06-30,346.52
9269,93371,Passport.,2013-06-30,25.48
12672,93372,Engagement,2013-06-30,387.51
3525,93373,Passport.,2013-06-30,103.09
6041,93374,,2013-06-30,172.59
5941,93375,School,2013-06-30,40.46
14044,93376,Official.,2013-06-30,146.11
6141,93377,School,2013-06-30,138.37
16160,93378,Passport.,2013-06-30,27.39
3269,93379,,2013-06-30,48.55
4413,93380,SelfTaken,2013-06-30,153.5
7836,93381,,2013-06-30,148.19
16681,93382,SelfTaken,2013-06-30,48.57
3284,93383,School,2013-06-30,135.6
14290,93384,SelfTaken.,2013-06-30,117.92
3075,93385,Passport.,2013-06-30,30.45
14255,93386,Passport.,2013-06-30,83.81
3604,93387,Official,2013-06-30,132.82
9795,93388,Official,2013-06-30,20.610000000000014
8251,93389,School,2013-06-30,65.89
12043,93390,Passport.,2013-06-30,142.56
13083,93391,SelfTaken.,2013-06-30,25.990000000000002
14920,93392,School,2013-06-30,51.98
3353,93393,Passport,2013-06-30,78.14
16679,93394,Engagement,2013-06-30,371.57
14817,93395,Passport.,2013-06-30,48.95
16486,93396,SelfTaken,2013-06-30,55.260000000000005
10580,93397,School,2013-06-30,86.47999999999999
16359,93398,Passport.,2013-06-30,99.45
9467,93399,SelfTaken,2013-06-30,97.95
14675,93400,School.,2013-06-30,136.44
14999,93401,Wedding,2013-06-30,335.58
4662,93402,Wedding,2013-06-30,491.6
16931,93403,Official,2013-06-30,126.71
6830,93404,Wedding,2013-06-30,423.28
5911,93405,Official,2013-06-30,36.39
16022,93406,Wedding.,2013-06-30,362.06
15321,93407,School.,2013-06-30,35.56
3549,93408,Official.,2013-06-30,43.0
4709,93409,Engagement,2013-06-30,356.61
9009,93410,School,2013-06-30,104.03
10623,93411,Passport.,2013-06-30,38.07
14185,93412,School.,2013-06-30,37.71
4799,93413,SelfTaken,2013-06-30,189.27
16365,93414,School.,2013-06-30,136.68
12184,93415,Passport.,2013-06-30,173.91
7789,93416,Passport.,2013-06-30,76.99
6786,93417,Passport.,2013-06-30,69.32
14212,93418,SelfTaken,2013-06-30,134.8
5109,93419,Official,2013-06-30,37.72
14440,93420,,2013-06-30,79.62
9698,93421,Engagement.,2013-06-30,403.34000000000003
8128,93422,Official,2013-06-30,110.06
13384,93423,Official.,2013-06-30,64.28999999999999
3750,93424,Passport,2013-06-30,116.28
16307,93425,School,2013-06-30,200.12
9078,93426,Passport,2013-06-30,39.46
5400,93427,,2013-06-30,69.0
7028,93428,Official.,2013-06-30,148.59
8338,93429,Official.,2013-06-30,23.31
5634,93430,Wedding.,2013-06-30,494.27
11294,93431,,2013-06-30,91.13000000000001
15575,93432,Engagement.,2013-06-30,372.61
12243,93433,SelfTaken,2013-06-30,37.269999999999996
4552,93434,Official,2013-06-30,91.31
13949,93435,SelfTaken.,2013-06-30,101.08999999999999
12195,93436,,2013-06-30,118.46000000000001
7736,93437,SelfTaken.,2013-06-30,61.57
9908,93438,Passport.,2013-06-30,97.06
9163,93439,Official.,2013-06-30,279.31
7452,93440,Passport.,2013-06-30,89.63000000000001
12043,93441,Wedding.,2013-06-30,398.74
5181,93442,SelfTaken,2013-06-30,74.75999999999999
9092,93443,SelfTaken,2013-06-30,63.37
7646,93444,Passport,2013-06-30,79.72
16496,93445,Passport.,2013-07-01,75.30000000000001
9364,93446,,2013-07-01,30.59
13251,93447,Official.,2013-07-01,82.28
6939,93448,SelfTaken,2013-07-01,67.31
9011,93449,Passport.,2013-07-01,187.01
7396,93450,Wedding,2013-07-01,384.72
6920,93451,SelfTaken,2013-07-01,25.02
7541,93452,Engagement,2013-07-01,501.68
11127,93453,Engagement.,2013-07-01,442.13
9350,93454,Official.,2013-07-01,196.23
12831,93455,SelfTaken,2013-07-01,132.13
7461,93456,School,2013-07-01,106.06
13444,93457,Passport,2013-07-01,49.53
16600,93458,Wedding,2013-07-01,404.78
9914,93459,Official,2013-07-01,177.95999999999998
2677,93460,Official.,2013-07-01,126.19000000000001
13009,93461,Wedding,2013-07-01,493.31
6096,93462,Official,2013-07-01,44.39
5422,93463,School.,2013-07-01,34.879999999999995
12095,93464,Wedding.,2013-07-01,445.57
15230,93465,Wedding,2013-07-01,396.53999999999996
10799,93466,School,2013-07-01,29.91
5592,93467,Engagement.,2013-07-01,406.62
3785,93468,Engagement.,2013-07-01,365.77
4670,93469,Official,2013-07-01,71.19
6937,93470,SelfTaken.,2013-07-01,113.13
9945,93471,Wedding,2013-07-01,434.78999999999996
5149,93472,School.,2013-07-01,38.480000000000004
3298,93473,Wedding.,2013-07-01,336.2
11592,93474,SelfTaken.,2013-07-01,212.08
3567,93475,Official,2013-07-01,66.61
16395,93476,School,2013-07-01,51.7
16171,93477,SelfTaken,2013-07-01,101.43
2727,93478,Passport.,2013-07-01,94.71
10983,93479,SelfTaken.,2013-07-01,237.78
16482,93480,School.,2013-07-01,42.64
12938,93481,Wedding.,2013-07-01,394.59000000000003
12276,93482,School.,2013-07-01,142.43
14666,93483,,2013-07-01,79.12
13512,93484,Passport.,2013-07-01,68.71000000000001
15534,93485,,2013-07-01,82.48
16376,93486,SelfTaken.,2013-07-01,131.76999999999998
8711,93487,Passport.,2013-07-01,117.31
14775,93488,Passport.,2013-07-01,116.22
10106,93489,SelfTaken.,2013-07-01,104.39999999999999
16665,93490,Official.,2013-07-01,146.82
14078,93491,Engagement,2013-07-01,422.8
10095,93492,SelfTaken,2013-07-01,290.03
4223,93493,SelfTaken,2013-07-01,56.5
8003,93494,School.,2013-07-01,111.31
6819,93495,SelfTaken,2013-07-01,125.85
10718,93496,School.,2013-07-01,109.72
13416,93497,Official,2013-07-01,131.70999999999998
15355,93498,Wedding.,2013-07-01,387.31
7698,93499,Passport,2013-07-01,271.95
14190,93500,School.,2013-07-01,113.5
10599,93501,SelfTaken.,2013-07-01,41.67
14480,93502,SelfTaken.,2013-07-01,41.17
8892,93503,Official,2013-07-01,128.42000000000002
9877,93504,Passport.,2013-07-01,167.82999999999998
13142,93505,SelfTaken.,2013-07-01,48.14
7769,93506,Wedding.,2013-07-01,402.84000000000003
16614,93507,Official.,2013-07-01,52.79
4677,93508,Official.,2013-07-01,46.150000000000006
2591,93509,School,2013-07-01,196.44
13055,93510,School,2013-07-01,98.27
7906,93511,,2013-07-01,205.57999999999998
14348,93512,Engagement,2013-07-01,409.11
8860,93513,Engagement,2013-07-01,372.75
15082,93514,School,2013-07-01,39.47
3151,93515,Passport.,2013-07-01,103.47
3128,93516,Engagement.,2013-07-01,326.15
5428,93517,Wedding.,2013-07-01,414.87
16419,93518,Wedding.,2013-07-01,483.96000000000004
15312,93519,Passport,2013-07-01,54.81
11232,93520,Engagement,2013-07-01,347.65
3328,93521,School.,2013-07-01,92.21
13246,93522,Engagement.,2013-07-01,402.44
8307,93523,Wedding.,2013-07-01,324.2
5049,93524,Wedding.,2013-07-01,427.79
11725,93525,Engagement.,2013-07-01,340.23
5585,93526,Engagement.,2013-07-01,414.96
16027,93527,Official,2013-07-01,105.48
8454,93528,School.,2013-07-01,51.09
14579,93529,Passport.,2013-07-01,61.660000000000004
15383,93530,SelfTaken.,2013-07-01,187.42
5992,93531,SelfTaken,2013-07-01,66.68
16017,93532,Passport.,2013-07-01,133.1
12354,93533,Passport,2013-07-01,107.49
13308,93534,Engagement,2013-07-01,443.19
10018,93535,Passport.,2013-07-01,240.14999999999998
3595,93536,SelfTaken,2013-07-01,53.85
16467,93537,Wedding,2013-07-01,402.82
10566,93538,Passport.,2013-07-01,23.69
16768,93539,Wedding.,2013-07-01,418.75
11348,93540,Official.,2013-07-01,49.120000000000005
10024,93541,Official.,2013-07-01,50.18
4748,93542,Official.,2013-07-01,232.7
14722,93543,School,2013-07-01,224.4
14091,93544,School.,2013-07-01,40.16
5269,93545,Passport,2013-07-01,49.260000000000005
7524,93546,Passport,2013-07-01,108.31
13666,93547,Wedding.,2013-07-01,388.62
15638,93548,Passport,2013-07-01,225.58
7560,93549,Passport.,2013-07-01,226.51999999999998
11852,93550,,2013-07-01,47.6
15060,93551,School.,2013-07-01,27.57
16674,93552,Engagement,2013-07-01,341.34
5950,93553,SelfTaken,2013-07-01,36.81
3480,93554,SelfTaken,2013-07-01,104.7
12472,93555,Engagement,2013-07-01,439.73
11886,93556,School,2013-07-01,97.81
12025,93557,Wedding,2013-07-01,401.4
6368,93558,Engagement.,2013-07-01,413.96
10354,93559,Official,2013-07-01,80.75
15463,93560,Passport,2013-07-01,220.55999999999997
7700,93561,SelfTaken.,2013-07-01,71.75999999999999
12144,93562,School,2013-07-01,265.57000000000005
3419,93563,Wedding,2013-07-01,382.85
9865,93564,Engagement,2013-07-01,320.64
9590,93565,SelfTaken,2013-07-01,174.03
4131,93566,SelfTaken,2013-07-01,49.57
5747,93567,Engagement.,2013-07-01,368.57
11142,93568,Passport,2013-07-01,132.28
8106,93569,Official,2013-07-01,44.349999999999994
5721,93570,School,2013-07-01,228.82999999999998
4564,93571,Engagement,2013-07-01,370.88
15075,93572,,2013-07-01,105.00999999999999
11546,93573,SelfTaken.,2013-07-01,114.17999999999999
15078,93574,SelfTaken.,2013-07-01,147.63
10984,93575,School,2013-07-01,81.38
6254,93576,Wedding,2013-07-01,419.62
5001,93577,School,2013-07-01,82.64999999999999
14137,93578,School,2013-07-01,143.62
15198,93579,Passport,2013-07-01,72.75999999999999
11196,93580,Passport,2013-07-01,108.0
15126,93581,Passport.,2013-07-01,120.01
2668,93582,School.,2013-07-01,61.25
4385,93583,School.,2013-07-01,48.8
6077,93584,SelfTaken,2013-07-01,38.08
2678,93585,Passport,2013-07-01,190.39
6687,93586,Wedding.,2013-07-01,378.58
13039,93587,SelfTaken.,2013-07-01,50.93000000000001
5487,93588,School,2013-07-01,74.57
13490,93589,Passport.,2013-07-01,114.62
8004,93590,School.,2013-07-01,298.37
9705,93591,SelfTaken,2013-07-01,101.71000000000001
12051,93592,School,2013-07-01,222.80999999999997
14474,93593,,2013-07-01,68.08
7196,93594,Engagement,2013-07-01,327.41
15077,93595,Wedding.,2013-07-01,325.62
3904,93596,School.,2013-07-01,33.56
12862,93597,School,2013-07-01,209.04000000000002
15011,93598,Passport.,2013-07-01,35.68
11036,93599,Passport,2013-07-01,21.5
8450,93600,School,2013-07-01,177.7
16601,93601,Engagement,2013-07-01,328.36
9784,93602,,2013-07-01,179.66
16788,93603,SelfTaken,2013-07-01,135.6
6749,93604,Passport.,2013-07-01,84.27000000000001
5060,93605,Wedding.,2013-07-01,343.88
5382,93606,,2013-07-01,26.11
14898,93607,Engagement.,2013-07-01,448.05
6643,93608,Wedding.,2013-07-01,529.86
14061,93609,SelfTaken.,2013-07-01,75.03999999999999
14401,93610,School.,2013-07-01,55.47
13765,93611,SelfTaken.,2013-07-01,32.72
4959,93612,Engagement.,2013-07-01,398.39
16440,93613,Passport.,2013-07-01,98.86
12800,93614,Official,2013-07-01,129.89999999999998
7588,93615,SelfTaken.,2013-07-01,28.619999999999997
15525,93616,SelfTaken,2013-07-01,65.95
5675,93617,Official.,2013-07-01,49.78
12055,93618,Wedding,2013-07-01,325.29
6028,93619,School.,2013-07-01,151.16
15527,93620,Passport.,2013-07-01,44.31
12823,93621,Passport,2013-07-01,42.47
8937,93622,Official,2013-07-01,181.85
9075,93623,Wedding,2013-07-01,413.17
8863,93624,Engagement.,2013-07-01,365.28
5220,93625,Engagement.,2013-07-01,431.97
14863,93626,Passport,2013-07-01,31.59
6463,93627,School.,2013-07-01,134.31
10617,93628,School,2013-07-01,257.06
15698,93629,Wedding.,2013-07-01,388.34000000000003
12624,93630,Passport,2013-07-01,59.73
6181,93631,,2013-07-01,37.41
15144,93632,Passport,2013-07-01,82.56
10568,93633,SelfTaken,2013-07-01,43.53
7021,93634,School.,2013-07-01,52.42
14642,93635,Wedding,2013-07-01,408.03999999999996
10735,93636,School,2013-07-01,57.1
11425,93637,SelfTaken.,2013-07-01,142.49
14184,93638,Official,2013-07-01,55.08
11669,93639,Wedding.,2013-07-01,475.63
12408,93640,Official,2013-07-01,124.28999999999999
14845,93641,School.,2013-07-01,54.849999999999994
14789,93642,SelfTaken.,2013-07-01,189.3
11803,93643,Official.,2013-07-01,35.1
3408,93644,Engagement,2013-07-01,348.37
6740,93645,Official.,2013-07-01,144.32
14563,93646,SelfTaken,2013-07-01,187.77
10470,93647,SelfTaken,2013-07-01,70.25
14677,93648,Wedding,2013-07-01,323.75
9531,93649,Passport,2013-07-01,91.41
10067,93650,Wedding,2013-07-01,359.53
3642,93651,Passport.,2013-07-01,90.44
3799,93652,Official,2013-07-01,31.35
8415,93653,Passport.,2013-07-01,173.99
14801,93654,Engagement,2013-07-01,375.85
9717,93655,Wedding,2013-07-01,541.0799999999999
9456,93656,Passport,2013-07-01,83.43
7894,93657,Passport,2013-07-01,184.62
13381,93658,Wedding,2013-07-01,324.91
3848,93659,Official,2013-07-01,110.27
8413,93660,SelfTaken,2013-07-01,195.75
14048,93661,Official,2013-07-01,65.77
9802,93662,Wedding,2013-07-01,361.82
11328,93663,Engagement.,2013-07-01,391.08
12707,93664,Engagement.,2013-07-01,350.58
10276,93665,Engagement,2013-07-01,362.51
4515,93666,Official,2013-07-01,181.48
11541,93667,Official,2013-07-01,166.45
12221,93668,Wedding,2013-07-01,332.61
9859,93669,SelfTaken.,2013-07-01,108.37
15833,93670,Passport.,2013-07-01,37.31
4141,93671,SelfTaken.,2013-07-01,169.9
9697,93672,SelfTaken.,2013-07-01,78.39
3279,93673,School.,2013-07-01,41.29
9939,93674,Wedding.,2013-07-01,325.57
15503,93675,School,2013-07-01,133.09
12803,93676,Engagement.,2013-07-01,349.03
13991,93677,Passport.,2013-07-01,147.79000000000002
16193,93678,School,2013-07-01,55.870000000000005
10804,93679,Wedding.,2013-07-01,365.17
8902,93680,SelfTaken.,2013-07-01,25.439999999999998
14208,93681,School.,2013-07-01,160.55
5024,93682,Wedding.,2013-07-01,449.90999999999997
6328,93683,SelfTaken.,2013-07-01,91.0
3961,93684,Engagement,2013-07-01,454.20000000000005
6669,93685,Engagement.,2013-07-01,325.66
13586,93686,Wedding.,2013-07-01,349.3
15198,93687,Official.,2013-07-01,112.55
15849,93688,SelfTaken,2013-07-01,40.769999999999996
6002,93689,School,2013-07-01,32.31
6423,93690,Wedding.,2013-07-01,457.26
15878,93691,School.,2013-07-01,93.03
9702,93692,School,2013-07-01,71.57000000000001
4907,93693,School,2013-07-01,35.95
3589,93694,School,2013-07-01,221.33999999999997
15052,93695,Official.,2013-07-01,38.41
15113,93696,Engagement,2013-07-01,356.44
10222,93697,Wedding.,2013-07-01,552.4
9121,93698,School.,2013-07-01,46.67
14199,93699,,2013-07-01,120.44
13080,93700,SelfTaken,2013-07-01,129.7
4286,93701,Official,2013-07-01,124.71999999999998
5680,93702,SelfTaken.,2013-07-01,55.79
3045,93703,Wedding.,2013-07-01,509.52
5784,93704,School.,2013-07-01,102.89999999999999
14500,93705,Passport.,2013-07-01,102.67
13294,93706,Official.,2013-07-01,95.33
13863,93707,Wedding,2013-07-01,390.08
16140,93708,Official.,2013-07-01,73.31
5894,93709,Engagement,2013-07-01,324.8
15182,93710,Official,2013-07-01,167.69
12746,93711,Engagement,2013-07-01,356.88
8862,93712,Official.,2013-07-01,21.43
9697,93713,Passport.,2013-07-01,66.4
15732,93714,SelfTaken.,2013-07-01,51.62
8878,93715,School.,2013-07-01,58.879999999999995
11595,93716,,2013-07-01,218.26999999999998
14841,93717,Engagement.,2013-07-01,317.88
6108,93718,Engagement,2013-07-01,340.25
16608,93719,SelfTaken.,2013-07-01,64.72999999999999
10153,93720,SelfTaken,2013-07-01,106.67
7992,93721,Wedding,2013-07-01,353.11
11103,93722,Wedding.,2013-07-01,360.96
13972,93723,,2013-07-01,109.91
6236,93724,SelfTaken,2013-07-01,61.18
6232,93725,Passport,2013-07-01,37.69
5346,93726,Engagement,2013-07-01,397.77
15360,93727,School.,2013-07-01,50.87
12427,93728,Engagement,2013-07-01,489.6
11315,93729,Wedding.,2013-07-01,343.01
14157,93730,Passport,2013-07-01,61.31
6764,93731,SelfTaken.,2013-07-01,22.88
5817,93732,Engagement.,2013-07-01,360.6
4780,93733,Wedding,2013-07-01,345.88
9858,93734,Official.,2013-07-01,44.7
14674,93735,SelfTaken,2013-07-01,72.62
15082,93736,,2013-07-01,32.97
10120,93737,Official.,2013-07-01,124.67999999999999
8897,93738,School,2013-07-01,54.239999999999995
15527,93739,Passport,2013-07-01,80.87
3809,93740,Official.,2013-07-01,83.34
13573,93741,Official.,2013-07-01,29.619999999999997
4463,93742,Official,2013-07-01,153.27
15070,93743,Passport,2013-07-01,50.66
14180,93744,Wedding.,2013-07-01,453.31
13997,93745,Official.,2013-07-01,64.94
10926,93746,Wedding.,2013-07-01,459.56
11687,93747,Engagement,2013-07-02,381.36
16198,93748,Passport.,2013-07-02,89.83
7516,93749,SelfTaken.,2013-07-02,39.6
2703,93750,Wedding,2013-07-02,396.53999999999996
4481,93751,SelfTaken,2013-07-02,159.06
10054,93752,Official,2013-07-02,73.29
11561,93753,Official,2013-07-02,72.6
3382,93754,Passport,2013-07-02,93.0
10145,93755,Engagement.,2013-07-02,438.23
8238,93756,School.,2013-07-02,176.63
14756,93757,Passport.,2013-07-02,175.78
9793,93758,Wedding,2013-07-02,376.31
13179,93759,Wedding,2013-07-02,352.72
9849,93760,Wedding,2013-07-02,331.97
15717,93761,,2013-07-02,149.56
6472,93762,Passport.,2013-07-02,119.39
